image,reading,eating,gaming,conducting business,studying,socializing,cleaning,playing,training,exercise,research,congregating,competing,working,waiting in line,using tools,shopping,mean_h,mean_s,mean_b,std_h,std_s,std_b,fourier_slope,fourier_sigma,first_order_ed,second_order_ed,edge_density,entropy,fractal_D,orientation5,length7,curvature7,enclosed area,no horizon,far-away horizon,open area,semi-enclosed area,bed,window ,cabinet,table,chair,"painting, picture",sofa,desk,lamp,cushion,sink,pillow,stove,computer,swivel chair,light,symmetry_lr,symmetry_ud,symmetry_lr_ud,valence,approach,tense,energetic
restaurant__129.png,0.5027998809714306,0.5577909308305549,0.2920697704017123,0.3284736242687249,0.3834769574480615,0.5418853448165722,0.2832148032044936,0.2473314192231028,0.3634091035874928,0.2468948887174981,0.3145377474959858,0.5135267955803136,0.2461516887739096,0.3801126247581787,0.3287374083289774,0.28574084205273,0.2962565429261753,0.2581679394212392,0.325791649370979,0.4389272237540849,0.3063892897714563,0.2563411533777889,0.2821705521997668,-2.6825717711217294,0.0243423582764596,3.7618487031992154,4.186179360158273,566.4932035856311,7.251748708591075,1.6672269219298428,3605.27497513413,0.0,27.3089588152879,0.7831564162337661,0.7328554437113336,0.241246680150243,0.2162017425074267,0.282651857453768,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.3882421365476534,0.3897250228864357,0.362251435543607,4.541666666666667,4.666666666666667,3.4166666666666665,5.25
restaurant__13.png,0.4392630825797455,0.623320251236661,0.2933830622722725,0.2854952482401485,0.2824119373388946,0.5917348751220751,0.2584149951021293,0.2192476425613691,0.2716241823911109,0.1974448753084337,0.2391117725405063,0.4937019112710072,0.2101944639133706,0.2823268909982602,0.3132365992455748,0.2177737498927052,0.2135577358810817,0.075739852626876,0.6737334993744444,0.4052927006740196,0.1531971029267487,0.1915148583661207,0.2356656447194913,-2.713826292266845,0.0282058923109234,4.310558295706117,4.392853298025274,437.1367550564917,7.126115696757937,1.503927193557675,2604.54663020835,485.849792443218,10.6020451978368,0.7432191830382548,0.6561787991604603,0.3063648973410975,0.2416980311738526,0.2788569172309091,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.4555289041700495,0.3294728727370707,0.311735842007584,5.291666666666667,5.208333333333333,3.6666666666666665,5.083333333333333
restaurant__130.png,0.2539460703722844,0.3511667848412798,0.2667577605856072,0.3216150079353115,0.2631523331982386,0.3085970461970904,0.2942049911959055,0.2118399560076556,0.2550533252191809,0.207713326238935,0.3016236004116923,0.2419812858751056,0.2176513344641933,0.4684659558850432,0.3449457098950729,0.2963661735554294,0.4316240800309379,0.2414236921989145,0.2594093329618542,0.4606666921977124,0.2407139539927635,0.1496583669871367,0.2527912291261615,-2.779472788716687,0.0080685479542773,3.920855601512543,4.3264188096969045,498.73735279720177,7.728767931797104,1.7466031066784595,2659.27654341092,1715.65163965252,8.84148176456619,0.6755869567639493,0.7002313547300794,0.2531429731433412,0.275951213999807,0.2594015218796842,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4649857890670796,0.4377574564011275,0.4207830702092867,4.083333333333333,4.083333333333333,5.166666666666667,5.375
restaurant__131.png,0.422625295874928,0.498389999609937,0.2531558115903042,0.3219386568986019,0.3326763551230854,0.4610174926890554,0.2664801280420074,0.1956073431526453,0.3023887441798079,0.2073115580323345,0.2926498768725004,0.4163194945053532,0.1898643974833462,0.3664414074813936,0.3123500226314952,0.2262259420040384,0.2731396906335213,0.200730696487288,0.3506209178601065,0.620468252144608,0.2533678250557707,0.2559654784218406,0.2878098847063921,-2.714463189431993,0.0125529411974492,4.007249002725225,4.246609543695887,480.02298943480906,7.789648605008669,1.8580804723481636,3583.17325336969,0.0,44.8404654114028,0.8095420988402648,0.758970470485568,0.2099366670343392,0.1918423936774066,0.2369208718759966,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.3904523931972609,0.3743992486106877,0.3404204871066981,4.333333333333333,4.458333333333333,4.083333333333333,5.791666666666667
restaurant__132.png,0.420938668098248,0.4977407492241594,0.2882081263920995,0.3363442072637329,0.3378454248992603,0.4863725118448494,0.2681035162553275,0.2826708301960133,0.3139279462179125,0.2488155324985518,0.3098509476304662,0.3989446930484313,0.2478128736566052,0.4486807763545598,0.3497616894975406,0.3136324817040284,0.3688637355048174,0.3468539014321872,0.3240374290313912,0.3247305836397059,0.2453772266485003,0.2370244650111967,0.2478037081254948,-2.4877525468989785,0.0359823181332645,3.762706888858216,4.16499967842255,579.3319326016458,7.526973045179503,1.6573885511976454,3012.22693080548,0.0,23.3061670021711,0.7514771781361244,0.7658715212494012,0.2009086214816611,0.2003237652143768,0.2944777679050059,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.53246454846376,0.4981826885963667,0.4798272584505739,4.375,4.75,3.75,5.291666666666667
restaurant__133.png,0.379801585023587,0.4177640742369767,0.2523353814411436,0.2831777532993068,0.2788485695511647,0.4249133098521677,0.2500779037384018,0.2261066462375965,0.272223610185429,0.2400356980225212,0.2531118424877381,0.3854006134683682,0.2282032665115658,0.2839023880898305,0.2809771143874654,0.2297416959569179,0.2350821574764509,0.1962881343131432,0.3734117186849677,0.4055502323325163,0.2395323376303174,0.2450844525619472,0.2900169306630868,-2.8214846946682504,0.0089919590083772,3.9204230008694863,4.257507773531884,415.8423624405819,7.486143778907819,1.6379649681953203,3868.09765839783,917.733090173839,0.0,0.7111318408530315,0.7101865580731972,0.2554081230319808,0.2177269391289513,0.3269653633277669,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.390910636621351,0.4371673522752688,0.3194532578805329,6.125,6.166666666666667,2.6666666666666665,5.625
restaurant__134.png,0.3677572096522486,0.4994974870779605,0.2634065926543468,0.3139925206313879,0.2921477442742032,0.4525706291528253,0.2754922219135331,0.1966683833361939,0.2725687706423599,0.1935756442087059,0.2828338251512847,0.353799398980915,0.2035681646789278,0.4119325758021043,0.3300424912131737,0.2610010794384663,0.3349187271952968,0.2382226804988466,0.2604385001993926,0.3712167202818627,0.2710450408439694,0.1726942505791446,0.2098530637610753,-2.693541580209175,0.0144187977979755,3.824033547723722,4.237693278625836,350.08807713423056,7.43524232353688,1.6470433131968254,3282.42186469338,462.934819653963,32.2957937414914,0.7807384027613498,0.7293123277466202,0.2318034220556205,0.2078302611233765,0.226087903876862,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4923466427501577,0.4258577880737468,0.4354067226878246,5.208333333333333,5.166666666666667,2.9166666666666665,4.875
restaurant__135.png,0.3514476491172562,0.4258271641974071,0.2492087945101965,0.2908326695948085,0.2965291438765537,0.4770927085475548,0.2484219686937403,0.2251627686083159,0.2892270514556594,0.228394447467819,0.2575418192200988,0.5055666130272565,0.253003671239857,0.2944776482457444,0.305091507147593,0.2481448677886988,0.2792805767480744,0.2097832686753822,0.354870047772693,0.3126103451797385,0.2471522136893942,0.2484739084933396,0.2182649043685628,-2.420357302869375,0.0141034663758943,4.157097945424446,4.420855525407277,457.3142517114328,7.310789110203757,1.6046583952708668,2119.11693137978,1455.60384130971,22.0701528018755,0.6054602997584249,0.7140593328192839,0.2115425429872814,0.3274903923856552,0.2768380859989557,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.4765705468878329,0.4593660422417409,0.4553073565584967,5.708333333333333,5.791666666666667,2.7916666666666665,5.666666666666667
restaurant__136.png,0.5350213748633185,0.6450156000017269,0.3094443461514991,0.3360984273877824,0.3872987247124,0.6417399561788824,0.2835465473644452,0.2475811814677166,0.3599119863824975,0.2263213390752886,0.307755212861918,0.5681646075730992,0.2166346723147882,0.3673169536612494,0.3423919819620032,0.2768476168175595,0.2751840022056963,0.2076578858331277,0.3562069109784387,0.3497645399305555,0.2804117228426409,0.2012139782139032,0.2183433776851418,-2.6416204021505467,0.0080635349381424,4.069104970361204,4.352806717358179,411.8738757080573,7.475335679961014,1.5969786131861787,3641.2994669444,427.02099609724,0.0,0.7520199194346184,0.6931114931663211,0.284652996695415,0.2520409074001883,0.2854155934154843,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.4266024878629799,0.4224762620476336,0.416053529610371,5.333333333333333,5.333333333333333,2.625,5.5
restaurant__137.png,0.3617397934261492,0.5244629093612467,0.2718872222775186,0.3078424792759044,0.3165528666444683,0.5091480371137806,0.2899511807010654,0.2119285564346744,0.320385392214799,0.2374481546003109,0.3074286221849598,0.4569500069448191,0.2300737297088466,0.4323268138275165,0.3530315168948026,0.2901085048573993,0.3327306914374008,0.3013275032652525,0.2921377208256113,0.4428519582312093,0.2876015129473435,0.2052217487263963,0.2626430385437061,-2.534858615268091,0.0075801298253356,4.291994887870938,4.4481774725357255,529.5573452255841,7.769581434232343,1.7643547431421571,2880.47783761983,803.052156943241,8.31785567120085,0.7690510186422076,0.7318489509263023,0.2376961092672485,0.2135951211750638,0.2607273217215912,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.4826789371501244,0.4624765128394174,0.4665599604981369,4.695652173913044,4.739130434782608,3.208333333333333,5.583333333333333
restaurant__138.png,0.4795699812507207,0.5249989350801711,0.2875795291950015,0.3307984220734515,0.3886850032705535,0.52159513544385,0.2868883891383042,0.2655533340602649,0.364631870917103,0.2480871862037736,0.3259680129070975,0.4915745029269713,0.2402560445287336,0.3880831992373757,0.3160943081012369,0.2793807554392824,0.2673468331087826,0.1630947191478477,0.4772253497181991,0.3944660947712418,0.2078670728396124,0.2835562153772887,0.2721972282930877,-2.7837635860635053,0.0101103019220939,4.169695346350514,4.395199098172289,470.76661470525534,7.472712599646914,1.6081492303250198,3051.04792993705,0.0,19.3164254025061,0.726231245516408,0.6997507369063419,0.2940109956375856,0.2658819500691527,0.2908335102667136,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4612696254337447,0.4253716833657465,0.4083179642266068,5.333333333333333,5.380952380952381,3.375,5.333333333333333
restaurant__139.png,0.4212139400744001,0.4247410636945375,0.2663653852220672,0.3055621202931399,0.320990124163257,0.40598033738396,0.2597745266780615,0.2357436690017066,0.303068335357976,0.2346962796502622,0.2938182799893601,0.3661747414800807,0.2225122102300135,0.3598175077232566,0.2869441167444148,0.2979137057372916,0.2684881285994274,0.2681013434711244,0.270795710040306,0.3979917024101306,0.2339052413788061,0.2154817232721954,0.2364379440219011,-2.410702719109404,0.0283997684538639,4.063149251170248,4.347051063147903,531.777651625154,7.605162766277314,1.7119391090872764,3073.02597420428,0.0,40.5854950222042,0.6727357775190267,0.7067105610376757,0.2047094872141023,0.2602977284539739,0.2876437347236454,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4457758799390122,0.5013815801544744,0.4198340341806572,5.826086956521739,5.826086956521739,2.6666666666666665,5.75
restaurant__14.png,0.3791860132555096,0.572591156184746,0.289760646641303,0.3297882805380794,0.2760622244069606,0.5542264321685415,0.2625363181091047,0.2049116113982194,0.2638293383520659,0.1967444049341061,0.2582240105066631,0.4577631671333512,0.2284447193076468,0.3872886241121182,0.3710904225282932,0.243022282914446,0.3621894572658061,0.3267330805289362,0.3154750411845937,0.4559405637254902,0.3482683991691858,0.2014499881780232,0.2225529237217863,-2.5377519952149656,0.0148205635745831,3.849846379057756,4.281543680491957,529.5427419525732,7.659506730247095,1.7563812146897952,3108.94456541263,0.0,17.0537772031457,0.7518502004649839,0.7318308545395816,0.2542853576370014,0.2074233752155672,0.2503028766744806,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.5671425940569972,0.4531195167410017,0.4280908451378057,3.375,3.25,4.291666666666667,4.833333333333333
restaurant__140.png,0.3440915569969912,0.4843271947793017,0.2837134551933221,0.3344483277244914,0.3041765065183768,0.487211504430278,0.2759876441533278,0.2708996583308818,0.3059625740683818,0.2437161686644118,0.306509453294561,0.400380774275155,0.2403188079557237,0.4686903736600272,0.3766076501573484,0.3497788913879976,0.4154735599772468,0.3117479690378074,0.3114541429530102,0.3720353349673201,0.2431959103945779,0.234210919945129,0.2260980160226603,-2.583489128112898,0.0123871853135089,4.119434251477694,4.407903749556241,626.7345430641393,7.582833865769866,1.708219330728295,2569.04287284875,0.0,32.4050043531488,0.7114612244287023,0.7661925301292815,0.1937844309744802,0.2026499920366966,0.3215083078314575,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.5202009758875703,0.519650510347897,0.5044708926541592,3.583333333333333,3.75,4.208333333333333,5.416666666666667
restaurant__141.png,0.4707627865265516,0.5275607188694814,0.2694725755860517,0.2902129927611807,0.3641710130720359,0.4775623056775959,0.2747116737329598,0.2114445369425803,0.3417950129974468,0.2121198802969997,0.2869759377089705,0.504233860428829,0.2225027058734618,0.3121786345810901,0.2756948678784456,0.2545872754029497,0.189791713542186,0.08838555559894,0.4294844582671813,0.3039723243464052,0.0734375644460179,0.1335073572989607,0.216964158416479,-2.887307514942476,0.0112259671708302,3.698897372071147,4.168840746882735,343.24053504172736,7.130939549595186,1.4114178632446912,1486.84788170811,0.0,18.412840135865,0.7883286751509587,0.7606478835725283,0.2313279807687197,0.1822248074191909,0.265034233357261,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.3906915177422729,0.3134101800125649,0.2827623925671201,4.043478260869565,3.869565217391304,4.208333333333333,4.333333333333333
restaurant__142.png,0.4341059642941652,0.4812813371866561,0.3234875269072143,0.3054311431578668,0.3172996770863329,0.4767481601338678,0.2806066761487229,0.2566763401336211,0.3146571422404409,0.2593201993788566,0.2830971912453509,0.4064255426772309,0.2700559932592342,0.3071809921735339,0.3060587198941019,0.2789646240188018,0.2476337212970503,0.3436216200373309,0.4987073658582363,0.3082613357843137,0.3555919343193762,0.1933660195816786,0.1925405222168414,-2.6054772383955083,0.0057248760058096,4.222170786234772,4.400000147906237,342.50833720717355,6.983586374745748,1.3735793410908217,2805.59765022778,0.0,19.3925453936005,0.7979126326216172,0.7307279558211023,0.2580600592779465,0.1927809388198101,0.2990511423314879,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4174920388811556,0.4363785204857071,0.437998035195438,5.0,5.0,3.333333333333333,4.333333333333333
restaurant__143.png,0.4766816326470244,0.5865138747470982,0.3283358181978507,0.338601573512842,0.3044663435810661,0.5468436550897131,0.263547992833694,0.2665774441733865,0.2951878813906463,0.2341075986414227,0.2576274046511059,0.3936067861628234,0.2498265121526992,0.3587439868588737,0.3728541683986368,0.2340738375442621,0.3558843880646535,0.2462077852171278,0.5388932502279088,0.5196666411356209,0.2850006860169007,0.2200069382393648,0.2325054475217347,-2.7108850968661127,0.0142188745376047,3.7942171195767633,4.177044618262289,547.4115377641787,7.59586035973753,1.7119391090872766,4073.53135638438,0.0,0.0,0.7892412845366107,0.7704323922090963,0.2223109091651093,0.1758811359717408,0.2866572129170435,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4086740229416336,0.4521651925676023,0.3895700770694628,4.458333333333333,4.583333333333333,3.75,5.291666666666667
restaurant__144.png,0.3115495618817546,0.4866962831070265,0.2796706352497276,0.3247488836632687,0.2757722291446175,0.510955196869346,0.2583458521937123,0.2127591174771117,0.2690170647785014,0.2132256490531718,0.272897662250164,0.3993126927555927,0.2147629649469358,0.406145229685128,0.3749998903964212,0.2669592907547881,0.407042065595449,0.2125990943908476,0.4066050189141891,0.445658101000817,0.2502063612158108,0.2178799623010282,0.2483236505226108,-2.567554800935139,0.0113970897135158,4.132926857958522,4.4189850184646255,605.1430447201196,7.633089164696448,1.7482933521711397,3548.09058718534,0.0,33.0673015658164,0.752336460569933,0.7425865531687494,0.2202156204539383,0.2056655585021232,0.2690062809918834,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.4927443914586685,0.5118322124972722,0.4751136249961638,5.208333333333333,5.083333333333333,3.0,5.666666666666667
restaurant__145.png,0.4437746736385751,0.6113805466733266,0.2933314505009803,0.3309806478073631,0.3170331042321381,0.6169459430704319,0.2845120510921767,0.2455529453712293,0.3059931064814073,0.2188908050132619,0.2747124332676844,0.5150120190804318,0.2151617762201888,0.3395977513939832,0.3368080254706138,0.2426805825157282,0.2929239928379966,0.0784614030354234,0.8250371685964852,0.5437118183210784,0.0775571215653387,0.1702421468749783,0.2540094852435969,-2.73614172085714,0.0092343836717351,4.250698706499893,4.453721313990206,433.0482308859761,7.577270205942863,1.668859243665712,4736.71616388236,419.05104029114,0.0,0.74799641823547,0.7056926603500967,0.2982889556286366,0.2530871045195587,0.2671196862439433,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.472561769201868,0.4579265693399472,0.4422481468986022,5.304347826086956,5.0,2.875,5.208333333333333
restaurant__146.png,0.4212041187054847,0.484289010178857,0.302867576185637,0.3094494549085442,0.3047237721027384,0.479974855628797,0.2764216858780037,0.2622295631248948,0.305276171922178,0.2521592422557241,0.2713402180140392,0.4169598409800037,0.2750926814039879,0.3228305199690842,0.3161318549358541,0.246171851291873,0.2314944102678246,0.1551996874164058,0.4525180520234277,0.5267155075571895,0.2535753744967132,0.2398736694872487,0.2668028703064085,-2.8944574968844523,0.0047051583754588,3.998890981122381,4.337378711802754,509.0197916630425,7.550695503024088,1.7184913729129083,3417.85323515011,341.038249892833,16.0012623340438,0.7464767101027778,0.7242426942441353,0.2550298083850629,0.2121521493017114,0.3316906475633324,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4388944559517959,0.4135379135973023,0.3837977875692908,4.666666666666667,4.833333333333333,2.625,5.541666666666667
restaurant__147.png,0.4901912258097002,0.5559490454974237,0.2920612890012158,0.3035185169009515,0.3390930725220882,0.5328932173976159,0.2693294727405492,0.2370831418528396,0.3296161190720915,0.2434480248312372,0.2857847009280872,0.4962936781303727,0.2413252901910788,0.3456958803113905,0.309687013820469,0.2483765631745914,0.2173622698342892,0.3511851159419322,0.1381326806727371,0.5081577052696078,0.3101652308047889,0.1146801490291134,0.2045708934717872,-2.7433715407031274,0.0155235616117654,3.911173704542447,4.2703446567684855,346.3397680574211,7.368088068319985,1.7714925734974465,2596.23470292838,0.0,0.0,0.8023109780495787,0.7217755578099726,0.2455673379741336,0.1995505686789103,0.2697875646054982,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.470357575002814,0.4466475462079482,0.3891940905991913,3.4782608695652173,3.4782608695652173,4.041666666666667,4.958333333333333
restaurant__148.png,0.4719182599902408,0.5782170527657179,0.3116667250704645,0.3268751452569576,0.3495602433111418,0.5798705622447075,0.275099996218942,0.2471422928259898,0.3319353812069108,0.2377877038944041,0.2992207746978149,0.5141982059987057,0.2498269369370668,0.3617833727451546,0.3221111138338332,0.2816027909491442,0.2547549582498981,0.2534127535591149,0.631595537926862,0.2923946461397058,0.3452216677155612,0.2845826103441469,0.210628266089444,-2.7151513832567358,0.0180594882597636,4.153526557140964,4.431293941543945,451.12265293550655,7.088908165164253,1.4258565635082874,2823.51802479953,372.253590517351,25.4116935916545,0.7787978988607323,0.712066086036936,0.2734079469991297,0.2124934156214207,0.2894357502973377,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.5074528015949749,0.4819468399472502,0.4872294999259221,5.25,5.416666666666667,3.4285714285714284,5.428571428571429
restaurant__149.png,0.4099198896186914,0.514763073210102,0.3037373881088939,0.3030719894044456,0.2768216845311402,0.5350755215079128,0.2773452866375082,0.2428747230947869,0.2708580473499365,0.2193651280811974,0.2611500725233226,0.4128967102708529,0.230027469842985,0.3105685037810417,0.3087392871316634,0.2535019885746954,0.2321202012195688,0.1600395058019061,0.9398789814441304,0.3448416692197713,0.2802406068487367,0.1492307151586682,0.2372396653544038,-2.6738158377497907,0.0056138951815076,4.136572191069412,4.380398193028966,425.3023701057498,6.957189611510515,1.4255128733788034,3103.45387679784,859.738969457065,10.8071263914453,0.7278055065948713,0.7247240419461634,0.2626916197235349,0.2248271776227807,0.3269093510880876,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4877083086658133,0.4392516877504938,0.4389340456759261,6.333333333333333,6.25,2.238095238095238,4.0
restaurant__15.png,0.384587217336263,0.5899561047291378,0.265316797790439,0.2975222200746079,0.2749713972201594,0.5395135166133481,0.2775741507040079,0.236601058277184,0.2802332460338799,0.225222385397588,0.2807671798190367,0.4149208765210946,0.1939300616752678,0.3603721781158118,0.3124268270214547,0.2889855580931139,0.3180237193273553,0.183031758007066,0.3955548461855641,0.4848579835580065,0.239166074629013,0.2390400173921816,0.2086505366871853,-2.3348220399007875,0.0117229975359832,4.183830083310557,4.459731741432066,510.76896714334026,7.625774320092612,1.8164298515483293,3277.78062752155,0.0,17.4040177578025,0.6614126623118392,0.7463148102404753,0.2135595773562182,0.2678213955022536,0.3047002531932388,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.5408222778644716,0.5320153342744447,0.4943122727016716,5.391304347826087,5.608695652173913,3.333333333333333,5.333333333333333
restaurant__150.png,0.4295035608152282,0.6262809397897279,0.2489393642018927,0.2658975324946226,0.2648989995933027,0.5562705003823539,0.2325990391379113,0.2193418007546594,0.2609766506581208,0.2060357838968751,0.219371175008166,0.4827712922765473,0.2262163472906002,0.2403909157048926,0.2645704034816711,0.1879199611827232,0.2061002499333876,0.0498017101605271,0.7032970173891749,0.5080751633986929,0.0551949253423614,0.236835672733825,0.1862705170531547,-2.6959933431653056,0.0031076592081702,4.333762608861989,4.450824450130303,369.0723390143251,7.247591015994259,1.613397177726508,3356.55471845394,0.0,31.6786977373993,0.8052744254395658,0.7326664832235487,0.2663971317581026,0.2083339391102985,0.1902763183862435,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4069512353848192,0.3618775011683445,0.3253798290317315,5.541666666666667,5.5,3.375,5.5
restaurant__151.png,0.433465760375101,0.5398589982200951,0.3097437931096243,0.3148853670590726,0.2966249945911476,0.578867409253164,0.2737336984908601,0.235875750893288,0.2941366378205852,0.2163492444478986,0.2477505609897524,0.488427058531226,0.22489929375279,0.2823101136446785,0.3196810541614186,0.2152960971594141,0.2479912382200222,0.3090396962669313,0.734938599730533,0.4108276526756537,0.4021572966442551,0.2229740616500105,0.2727634796791699,-2.8493542855916982,0.0219636898798669,3.9049066156568353,4.210872308117825,387.7592271023757,7.331111806832148,1.509635916877355,3877.21425292525,0.0,9.06426863184535,0.8013814307257949,0.7340011421569728,0.2668640380401789,0.1878494763938116,0.2658630109220716,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4347563516001176,0.4363334353326324,0.3765979529317516,4.5,4.5,3.625,3.9583333333333335
restaurant__152.png,0.4161989029950688,0.4473925547304736,0.2906473340088495,0.2903542053288022,0.2707691489800764,0.4425319372925899,0.2740978197459905,0.2473674904350667,0.2732994645430421,0.2344983626997776,0.2497909588308129,0.3790740594204829,0.2564146511930444,0.3103973360818272,0.2880630939970181,0.2542482171297581,0.2112136606665092,0.1327589334997201,0.4952526755419194,0.4712637101715686,0.1807723464460847,0.2713650310732964,0.2793849613557859,-2.806913856400624,0.0139267485790965,3.997105512308537,4.291593008495733,539.6699786342364,7.619243776166862,1.6952816950414291,2657.76813980889,0.0,55.0620010631726,0.7729923725060901,0.7502519936473854,0.2448711275940665,0.1799388897469407,0.3148379780355257,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.455938475672217,0.4079812524670814,0.3878337680278241,5.130434782608695,5.086956521739131,2.4166666666666665,5.291666666666667
restaurant__153.png,0.4660554846047059,0.5735503911709523,0.2947931251961517,0.3084747298574711,0.3168642256696105,0.5559605067504507,0.2759192833891336,0.2503005821494023,0.3112872110096507,0.2157418339781693,0.2748474838221021,0.4807338477541216,0.2185763460284143,0.3233703390090601,0.3075933915808717,0.2510395209729286,0.2448193742833458,0.379946002162906,0.3463495182518534,0.5265570108251634,0.2965036768908559,0.2096514165804482,0.313650369648028,-2.7868343611255946,0.0168757444840945,4.129033232773654,4.375548935090952,635.3279149363531,7.777093633459947,1.7776472134342831,2657.27295630755,0.0,38.3749038552258,0.7122752546264088,0.7195066841809832,0.24285098973084,0.2245335191528005,0.308141218762532,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4754242316732502,0.4263442975549159,0.3939106347285144,4.541666666666667,4.75,3.4166666666666665,5.5
restaurant__154.png,0.4266730400126303,0.5062668379492125,0.2743928075887783,0.3009460925015667,0.2612763699848271,0.4586773038667593,0.2666175745260559,0.2428297185527651,0.24604418313008,0.2104837607471223,0.2503353855299391,0.3446931299908684,0.1987651007363141,0.2907583789593346,0.298149563595813,0.2210285834747517,0.309701557642608,0.1058814503336731,0.5353024880068487,0.5374660054125817,0.0831850704195904,0.2516828780667129,0.2596403226882849,-2.716577579165529,0.0527787738812614,4.028331691829439,4.37583982367206,507.4704107304443,7.894311669455377,1.7930605737768497,3601.52600335722,0.0,32.587637701553,0.7117266568353421,0.7103879316119899,0.2581017053318079,0.2508897220595788,0.2844755356289978,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.5040226844184916,0.4873864130957687,0.4525475618103838,5.208333333333333,5.125,2.9130434782608696,5.695652173913044
restaurant__155.png,0.5684103933484861,0.5353193537789972,0.2921496616601322,0.2969657658944619,0.3403518191657186,0.4865134923128029,0.2769638540704804,0.2754970108080539,0.3242490815507135,0.2383046472453724,0.2714394312412721,0.4751995412145983,0.2520771937832843,0.2778544556612112,0.2760528021932961,0.2377548923081799,0.1940924433491282,0.112291754767345,0.6338921175013064,0.534251225490196,0.144179000035915,0.2553174601838557,0.2157217418720659,-2.758784590069209,0.0154544684612949,3.811536040375031,4.177540219981099,486.5019979000517,7.57724556657945,1.6487934086520049,3022.33301821404,475.225195238662,36.0803615894557,0.6724284432644622,0.5915325307896743,0.3742503882395683,0.317243804556603,0.3560301446598422,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4760245497769473,0.4617633615927951,0.4137908851877951,6.041666666666667,6.125,2.952380952380953,5.190476190476191
restaurant__156.png,0.3890002587889305,0.4875117970859191,0.301541565984699,0.3078333474372386,0.2903276307371298,0.5361421917526513,0.259459874736738,0.2427521953358274,0.2965994439069395,0.2319498672517971,0.2621287128158363,0.4891231983401939,0.2506621642905856,0.3042085266904255,0.3144464167928191,0.2463966654397882,0.237636967321325,0.1703225447762646,0.430279421859532,0.4722185202205883,0.2838177618789535,0.2342962758602457,0.241540562607058,-2.765929816705116,0.0178538877016746,4.11180934009866,4.393486971987093,606.1502931584066,7.667433815261827,1.74986210911925,3998.54022677383,719.809474054851,6.08402316459952,0.7976933278115317,0.7197428676749587,0.2291966233862844,0.2022990287710207,0.2886761720953725,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4914954183360924,0.4299448048500602,0.4419843612225679,4.625,4.375,4.043478260869565,4.869565217391305
restaurant__157.png,0.4188781408658493,0.5573806700635721,0.2853502099219319,0.3050630674489368,0.2824829419822187,0.5316776822085186,0.2741622227449097,0.231384026239296,0.2838225630799537,0.2250585101023544,0.2497541530152963,0.4144077864774074,0.2212844066872934,0.3032493111565238,0.3407244118444225,0.2241773716938298,0.2839101998548557,0.1274705329236915,0.4472830779150695,0.6177677440767974,0.1974004050288647,0.2294796628000047,0.2656697821723474,-2.656307259397616,0.0153547965001851,3.8691813649022775,4.242089117207324,473.8407325648631,7.859950831212065,1.801965697852405,3821.38183650312,429.292960641049,18.9558925126266,0.7237360953809077,0.6522251454003376,0.2987914534965283,0.2645115069780091,0.2896832373151865,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.4282268562337928,0.4680718972301462,0.3611369557094571,4.791666666666667,4.916666666666667,2.857142857142857,5.047619047619048
