image,enclosed area,no horizon,far-away horizon,open area,semi-enclosed area
dining room__208.png,0.7784518715637732,0.7346981654146748,0.2386159438756538,0.20252208399355837,0.27586687539684346
dining room__209.png,0.7382353137708106,0.6912310726264909,0.2529297596781468,0.25818121479071804,0.2615419829724445
dining room__21.png,0.7457730086549806,0.7112694509204522,0.24819540993012504,0.21945723811913573,0.2835568454515976
dining room__210.png,0.7983116500959128,0.767404249804042,0.22640763285351034,0.18486649152641293,0.24524841504511616
dining room__211.png,0.7456415245590501,0.7399677937273028,0.24883669438529823,0.23497510135259486,0.27640085837818595
dining room__212.png,0.7945272173663264,0.7586878427840527,0.2544290938031926,0.17856682053567183,0.2936978845140634
dining room__213.png,0.7869410177864238,0.6830156818875815,0.290839566958773,0.22665801636959945,0.24404193567951138
dining room__214.png,0.7673523811109412,0.711971362957294,0.25684132981710966,0.2288669995516181,0.27224572259006
dining room__215.png,0.7515002463098867,0.6904583568664191,0.28363012970065277,0.23608698764495287,0.25817248896885614
dining room__216.png,0.6930388226649556,0.6733100523720221,0.2955018886737346,0.2696504071902424,0.32182700590151625
dining room__217.png,0.7233414074043154,0.6751148604424916,0.28288994139364076,0.27787251391002793,0.2960066509034861
dining room__218.png,0.7482100703241288,0.6827828372136803,0.32064882981671394,0.28434923746728896,0.28016372644914606
dining room__219.png,0.8378126748751916,0.772271478138836,0.22323931362779476,0.1784752873761561,0.22459763083095147
dining room__22.png,0.7660041840941514,0.7188601018481063,0.26711859337025506,0.25894379478736956,0.2864644587720103
dining room__220.png,0.7409180678816071,0.6640151222154619,0.29392425799090816,0.28263732685756715,0.25694435435857216
dining room__221.png,0.7629241087580362,0.6972352059745937,0.28230512127657864,0.22927858806986912,0.25861338156880975
dining room__222.png,0.7954778754932311,0.7293626200374459,0.27723231132121,0.21179009258305673,0.25808547816273475
dining room__223.png,0.8041569285838968,0.6835673135317154,0.2840937465224789,0.2109585106415456,0.2631336015805959
dining room__224.png,0.7035234298567393,0.731855716400747,0.23092621703498536,0.22453782648055484,0.3370337468904009
dining room__225.png,0.7868293619868179,0.7380539341510544,0.25474345125573516,0.21624532456718118,0.27828345777116054
dining room__226.png,0.7434880195833271,0.6783333828181871,0.3197321625321329,0.2424626205923405,0.30548326072799203
dining room__227.png,0.8162770839811746,0.7642540509207663,0.22761478253146863,0.17387105492490088,0.2655916387484767
dining room__228.png,0.7791044831201093,0.7172420533034813,0.25046295926417184,0.21126026011162832,0.248918230311688
dining room__229.png,0.7142450865421922,0.7131499911220355,0.2563758618471163,0.2578824053045487,0.27206717058859853
dining room__23.png,0.7719099778314723,0.7005144992042049,0.280536273638642,0.21612541260547513,0.28857039696427256
dining room__230.png,0.6516417262590954,0.7264193488057219,0.2293863889613848,0.25453504670981536,0.29484101915691663
dining room__231.png,0.6492383422726529,0.7625310275934837,0.1943709282860122,0.25932901858409085,0.26520983676647164
dining room__232.png,0.783376273942044,0.7364068427348085,0.25595618745574694,0.20252715948122482,0.2795522529644685
dining room__233.png,0.6509376803106649,0.6745994867831369,0.2655299773107554,0.3353607117090873,0.29998068824690666
dining room__234.png,0.7882088028668123,0.7344417759302168,0.25315536253273413,0.21794615666731992,0.2212707134251118
dining room__235.png,0.776569296377812,0.6780271721252672,0.28750804654848805,0.2594756468697042,0.26657041976832635
dining room__236.png,0.7389303536625784,0.7290597130030759,0.25280170964656795,0.22635938300287411,0.31534713961781025
dining room__237.png,0.7455008623815983,0.720778173469498,0.246417686241688,0.22431166180826287,0.27455878934309624
dining room__238.png,0.755910653715612,0.7284721221183929,0.2931161361587926,0.21363769428897764,0.2533497477087094
dining room__239.png,0.7487848935959377,0.7224080853563156,0.2555068507446469,0.23403688324838312,0.2666230327611051
dining room__24.png,0.6998190017686994,0.6837957838405895,0.24902755449362488,0.24597434888257927,0.29300742824190107
dining room__240.png,0.8288362408890936,0.7584754313362838,0.23864152960972312,0.16249035755174726,0.24157118615425693
dining room__241.png,0.77737104854634,0.7694919335618849,0.23094150522646437,0.1776052209186558,0.26173427106481145
dining room__242.png,0.6934695443984034,0.7092752274776976,0.2462276211556683,0.22499472259880063,0.3090936583918891
dining room__243.png,0.729011609482309,0.7500160815293108,0.21897968397277537,0.20681805458568228,0.25912453335123004
dining room__244.png,0.7570411536669004,0.7783597287847275,0.19249661485836708,0.20318939074916384,0.27500641660385455
dining room__245.png,0.7677317915334771,0.7537870720825186,0.2401892185347398,0.20207405102779957,0.2780871288272907
dining room__246.png,0.6966915522100903,0.6943452637071218,0.30234084923968385,0.2770679255677008,0.2919783835489764
dining room__247.png,0.7933603479927215,0.7158080742602968,0.27271170759168617,0.24990420463204618,0.24697713655422687
dining room__248.png,0.7318371331233635,0.7390475822329918,0.2371007790717714,0.2426036527270317,0.28726987226155387
dining room__249.png,0.6317405348499082,0.676060899639315,0.2622983828512947,0.2984154803379459,0.34247278851935514
dining room__25.png,0.7776334740210733,0.7135000804412727,0.2548854010315867,0.23916860847440238,0.2564151447201446
dining room__250.png,0.7441630697282154,0.7558142269037506,0.24101257005417046,0.20747930720244565,0.29615093096005457
dining room__251.png,0.783809816164061,0.746793202175354,0.2367403229472265,0.1973515568951932,0.2805791375636304
dining room__252.png,0.5942636959130443,0.5619508810104005,0.34614323945849906,0.3260403210041454,0.3222259005184674
dining room__253.png,0.7189664084822281,0.6715126989861748,0.31756315584507094,0.25219563732226347,0.3113608938547745
dining room__254.png,0.6196887072326256,0.6538504569588839,0.28356444629104266,0.2626430115490397,0.3543227244219621
dining room__255.png,0.7650415323636998,0.7072858142417411,0.2678728737904965,0.24565625738257646,0.2649442478579067
dining room__256.png,0.7176374244088117,0.7172315882296573,0.23744455142790272,0.26957053497551253,0.25696069044054115
dining room__257.png,0.760673736884632,0.7241246161355547,0.263040440014931,0.2459218631298897,0.2645624288814143
dining room__258.png,0.7442349666458501,0.7184521209235046,0.24679469033207804,0.2615311254120091,0.272502480707174
dining room__259.png,0.6683238003273942,0.6496595099069761,0.2648477737128011,0.2836235860766142,0.33870796608761966
dining room__26.png,0.7166747972810444,0.7022803127706833,0.2583081923402358,0.2636772373097629,0.29731170100122656
dining room__260.png,0.6785851284849291,0.6763439004202275,0.28145700401932594,0.2884051300899282,0.3306553621720263
dining room__261.png,0.7282623753260368,0.7405186258370279,0.24036561753517874,0.21316082262392058,0.35977125851519337
dining room__262.png,0.7664893097334456,0.7049982579308158,0.2629656664438546,0.2574697698808032,0.24702741292483565
dining room__263.png,0.7911456413198852,0.7105619889015468,0.24808701999188515,0.2227370955478775,0.26352798497649943
dining room__264.png,0.7694093485851714,0.7365911185738422,0.2218080442002579,0.20444764902450516,0.25543751286585786
dining room__265.png,0.7523137119510582,0.7291080463221832,0.224813049132123,0.21389059720749964,0.27446668036327254
dining room__266.png,0.7510784479315624,0.7454475766173415,0.21528309497354184,0.22854371424433395,0.24339938180007994
dining room__267.png,0.7633050043078722,0.7389917480671727,0.22313005776141293,0.2272157814293557,0.24393477926267765
dining room__268.png,0.7124892053496052,0.6977309075543254,0.22160705655001703,0.2752230534095663,0.2614734886668568
dining room__269.png,0.7469970819574776,0.7231956401391046,0.24924144424391778,0.26101954564624297,0.2691047412434649
dining room__27.png,0.7522455610591907,0.6988570639244975,0.29084309314154533,0.24865321995027573,0.28741120730069475
dining room__270.png,0.7491278000282561,0.7208733146608726,0.23465822946558093,0.2411257981227825,0.25878817527748144
dining room__271.png,0.7581190574692575,0.6809226561028787,0.2840392042662173,0.2579416232267914,0.22552671631378676
dining room__272.png,0.8583884130179973,0.8005951352927497,0.19117478041700595,0.14112562288597885,0.2501817152371435
dining room__273.png,0.7842096799217172,0.687199300228499,0.26712735022521106,0.24188946621543755,0.23478583935906605
dining room__274.png,0.6824630359625565,0.7703317517077409,0.19996735623554443,0.19868681808222705,0.3441507330226247
dining room__275.png,0.7406554975480566,0.7585683651797224,0.20895635194081497,0.2327376808373134,0.2635151053559697
dining room__276.png,0.7998719153148345,0.7242220538653659,0.26089707880241375,0.21687735474891046,0.2502424752204233
dining room__277.png,0.6757311064195815,0.6861120090451708,0.26164809931557365,0.2820271628181071,0.2941076269143584
dining room__278.png,0.7148911478648733,0.7611577533723151,0.22315270192403444,0.24660718409377386,0.27927391668978935
dining room__279.png,0.6517191539315214,0.6632282202275999,0.2855826584192354,0.31029899750068246,0.3115716071805149
dining room__28.png,0.7558524880825794,0.6915414929800663,0.24957237383703085,0.24232644336473094,0.2554880724656478
dining room__280.png,0.7985960559184645,0.7511146224817454,0.21348319087982157,0.20546500316643776,0.23937769468782508
dining room__281.png,0.7990957154730878,0.7276209243098538,0.24864776618352902,0.20522413055647512,0.2875706156922896
dining room__282.png,0.7655974584228773,0.7038210767401145,0.26933786698312023,0.24994534914328637,0.24031127871412464
dining room__283.png,0.7481089704096997,0.7440840229978726,0.22510025016743526,0.23600030391746105,0.26629011962284294
dining room__284.png,0.8365103344603384,0.712623506343485,0.27895587460196714,0.21785386676123258,0.2416498644061667
dining room__285.png,0.8042070313644947,0.7201409861930583,0.24837033179083157,0.22078263719117727,0.21759293696379814
dining room__286.png,0.7406114378784108,0.6874539930641832,0.2708427851788325,0.25349986554212633,0.29150201551045474
dining room__287.png,0.7258941515653659,0.704042621357066,0.2820770531521574,0.2628208813452651,0.2833976499385726
dining room__288.png,0.6945852430795375,0.7164501768846776,0.24938661823204455,0.24397680469046854,0.31742586311084575
dining room__289.png,0.7998443957144451,0.6995790250813649,0.2813342791961054,0.22480114913272828,0.24638182819224885
dining room__29.png,0.7369531499541654,0.7080468907556269,0.24927968294295647,0.2537558296669372,0.24463038073833107
dining room__290.png,0.7718490331040574,0.7417749439644958,0.2347061833804226,0.21410852139847777,0.27125451021028185
dining room__291.png,0.7901810503745549,0.6743708042296885,0.33586581908907787,0.27114045614816673,0.2338507609736214
dining room__292.png,0.793534896826409,0.689527611287929,0.279436146830408,0.23552348550476074,0.2394985474446113
dining room__293.png,0.7659744352065178,0.702509580375328,0.26251852712464674,0.24911128310836975,0.24767348533729855
dining room__294.png,0.7883129670759864,0.6889138082693225,0.29706632571330505,0.25880446915258154,0.23368393542182053
dining room__295.png,0.7701312909105573,0.6538944547596947,0.31230265256975975,0.25898264726191106,0.23858489944155842
dining room__296.png,0.7467667118744857,0.7140092845977505,0.2509671741229162,0.2796623310337896,0.2608114572742984
dining room__297.png,0.7778177332312545,0.732632895839963,0.23701346839949813,0.2313596006274336,0.22448423117318814
dining room__298.png,0.7352606793084087,0.6942607896486023,0.24748493268406985,0.23443034811714616,0.27311691937694704
dining room__299.png,0.7402153725350294,0.7073696736441293,0.2681807513484678,0.20785629906102918,0.2703962867896923
dining room__3.png,0.7379040978788565,0.7218245048580135,0.26616466095474856,0.24079514158826804,0.31017856340082234
dining room__30.png,0.7529098423585178,0.7283938090333715,0.2679329750587497,0.21349611423579984,0.28022867488003317
dining room__31.png,0.8100715266520857,0.7918279890299792,0.17561709312887586,0.16760598210270153,0.25474064750697806
dining room__32.png,0.7340764165848227,0.723606153871257,0.25594770786889126,0.2621380218452126,0.26769662284376866
dining room__33.png,0.7895240298003448,0.7146276862139387,0.2546375222645908,0.22938559798334177,0.2656493666833069
dining room__34.png,0.7984518082252948,0.694172932389183,0.28470957370532995,0.24170813247164288,0.24442629359102672
dining room__35.png,0.6317405348499082,0.676060899639315,0.2622983828512947,0.2984154803379459,0.34247278851935514
dining room__36.png,0.6954428431761767,0.7048160463817005,0.24421745714848953,0.24719056602767614,0.3062233759742602
dining room__37.png,0.7707563866619219,0.7277624109317221,0.2583394624081351,0.22955089192428169,0.280008947489652
dining room__38.png,0.808802903130036,0.7296349760992351,0.27436718550903305,0.2129206025666766,0.2663916001844134
dining room__39.png,0.8025816867856506,0.7433328582774131,0.2437267270667322,0.21069413033033782,0.2356749196826957
dining room__4.png,0.757291454267319,0.6690950674165986,0.3072774521470932,0.2559635499891421,0.28105133154249107
dining room__40.png,0.6854958803730461,0.7310737044053397,0.2281528934315159,0.21096667807968658,0.3030084323661014
dining room__41.png,0.7179486983693392,0.7150385812280894,0.22638112397477458,0.2369014221259317,0.26716360459719174
dining room__42.png,0.7818033070146844,0.7460322394311624,0.2469249813480245,0.2207362887653412,0.2662892515073133
dining room__43.png,0.6782752679792882,0.6327564413206728,0.31104437109321753,0.3121776771633366,0.308797906356362
dining room__44.png,0.7375018325658678,0.6988448008667032,0.2635318971487941,0.21862990940693022,0.31898869948800856
dining room__45.png,0.7656745364185915,0.713519479812171,0.2783451860566339,0.24626431514418445,0.2878668048229005
dining room__46.png,0.8041269462525619,0.7607680255945816,0.21838230972136663,0.19765989296571712,0.24827241930518895
dining room__47.png,0.7412929530056033,0.7727051702063984,0.2156770527262088,0.22013828566840105,0.2769906236220715
dining room__48.png,0.7467241379593245,0.7395583363037914,0.24557031408781244,0.23212076773794352,0.28452425598449477
dining room__49.png,0.7258349902336189,0.7208057132500193,0.25030904721807296,0.2288552056407766,0.2914888514379466
dining room__5.png,0.7877313996861747,0.7221012335760406,0.2332843620124697,0.21462320447971645,0.24106795692153302
dining room__50.png,0.7818493961259165,0.7289016582772918,0.2622100964754203,0.24134291327788465,0.23408167522095932
dining room__51.png,0.7594830237261905,0.6598419222890868,0.322301130203606,0.2687829677748466,0.26898510445925833
dining room__52.png,0.7750496529261648,0.6946486935125719,0.3022025569469182,0.24558591302991403,0.28144030066597703
dining room__53.png,0.8175941489278918,0.7232636871682856,0.268883310177653,0.21409462778064833,0.2655711062677271
dining room__54.png,0.7294344071062419,0.6890622102302849,0.2987989454361962,0.2522431907321798,0.3083244250814938
dining room__55.png,0.7535777757286389,0.7480297438463792,0.2234360483859173,0.20933926701207686,0.2615956862960857
dining room__56.png,0.8193182763500559,0.79215487913785,0.2016361366240772,0.17800475100730057,0.23323715303041004
dining room__57.png,0.7906829952442928,0.7333172566166362,0.26904822920810284,0.20707798593520724,0.2519020291113268
dining room__58.png,0.7741220372420906,0.7301130742265786,0.2450142802847819,0.2039214345138429,0.26965717578844584
dining room__59.png,0.7748388804188956,0.7445042787149481,0.2215914784515824,0.22317541925349924,0.23777532625286243
dining room__6.png,0.7994611421929158,0.7536424636982763,0.21489302874498953,0.1964381208910021,0.2424788063929162
dining room__60.png,0.7742426949992223,0.7375581560823069,0.2561733374889669,0.20132928163635538,0.2844154423196457
dining room__61.png,0.7829756561889103,0.710354955473319,0.2817399240778878,0.24230913239464846,0.2477774932833021
dining room__62.png,0.7735320793500793,0.6796866821731423,0.3030454358189381,0.246911809443134,0.2700247368940163
dining room__63.png,0.7657237535162558,0.6925785417450845,0.2651235776583135,0.2513819829935603,0.2702137759051014
dining room__64.png,0.7982038342209374,0.7083269247668715,0.2460729436954422,0.22987532416328146,0.21551222797331962
dining room__65.png,0.7735470274063536,0.7141151921009412,0.2511856786187248,0.24351560898223984,0.2134751762707102
dining room__66.png,0.8345591557180126,0.7309179997330434,0.25146605210668005,0.20170547986792117,0.2293661387728663
dining room__67.png,0.7251085481389355,0.6721107732466344,0.2854288511837776,0.24964144953474515,0.24715111288271188
dining room__68.png,0.8040117813549266,0.6832128748310342,0.30757542194950616,0.24479540034359482,0.250875087998668
dining room__69.png,0.6884391595489323,0.753290706169205,0.17035261198379212,0.22465465936100398,0.2793072298336079
dining room__7.png,0.7714383705254123,0.7142175300535039,0.2657598424542691,0.21450560075038186,0.2787985605354162
dining room__70.png,0.7323843115537547,0.6972267635550519,0.2702603684542847,0.25056936530421464,0.2803498959487031
dining room__71.png,0.7636428006962138,0.6952723854115124,0.26745146533531955,0.21079412390928404,0.273402621733582
dining room__72.png,0.8043953887628319,0.706423316243735,0.26971327344284124,0.20354233347189357,0.25917764445082586
dining room__73.png,0.7928607426639206,0.720207833444793,0.26869576306078996,0.2285138084007038,0.2705445628199811
dining room__74.png,0.812296853580051,0.70011457892296,0.25134129701217905,0.22314050454373943,0.202483126118638
dining room__75.png,0.7304142863539608,0.710393577496612,0.260773676553905,0.26494508469349115,0.2558081208327687
dining room__76.png,0.766315466617799,0.706793063707165,0.2578523650640819,0.22536992655890783,0.2635307942382317
dining room__77.png,0.7444742134582407,0.6476138649241902,0.2830682910306368,0.28918448914735834,0.23643423968254426
dining room__78.png,0.6302091567795388,0.6745657734126005,0.24159685127507824,0.314372901010697,0.29563490508208895
dining room__79.png,0.7815423505889166,0.6934533982363682,0.2760399275748967,0.22046253102752814,0.26648556748400437
dining room__8.png,0.6740917807294415,0.6592840927413026,0.273743174236741,0.2683690136034523,0.35649911631866327
dining room__80.png,0.8103282401029277,0.702254806502789,0.2750416783041081,0.23968062120635675,0.20159144087066372
dining room__81.png,0.7792225101073113,0.6976961674202315,0.2812793386216443,0.20241476061560604,0.3301154742065514
dining room__82.png,0.7699759285187969,0.7701160499722729,0.2085347190565127,0.19593361897549758,0.27646715198234706
dining room__83.png,0.7336585254168906,0.7328015491721744,0.22257887604829338,0.22350534355831692,0.2500583400169576
dining room__84.png,0.709550716776444,0.6411369925828674,0.28893400958276083,0.2845981001075026,0.25688412248931614
dining room__85.png,0.7470030246380625,0.676041721410275,0.3356719909642782,0.25198962084526105,0.3045315736133172
dining room__86.png,0.7354813045846288,0.6880289868301638,0.2711987675274219,0.24323951239877012,0.29157419079494945
dining room__87.png,0.7845172850302542,0.6723588190519945,0.289340391750679,0.2418575779599511,0.24114443101051034
dining room__88.png,0.7725418285213791,0.7292859660124158,0.25149373198943564,0.2202451190048251,0.23492966912888308
dining room__89.png,0.7502871146180617,0.7107695025231477,0.26787056326193054,0.2598639601718407,0.27081559626044444
dining room__9.png,0.7423838768524217,0.7025391967817793,0.2495254118107771,0.2491731165205676,0.26433942037760694
dining room__90.png,0.8273899047511317,0.7787806792856072,0.1995696567950587,0.19950012637104372,0.20162061523751482
dining room__91.png,0.8231300550985144,0.7496714382278389,0.22051700835000979,0.184093868694814,0.2128231896130131
dining room__92.png,0.7672549032404486,0.7248041568533867,0.2404802481057002,0.24739360064979338,0.2484648141897466
dining room__93.png,0.6930388226649556,0.6733100523720221,0.2955018886737346,0.2696504071902424,0.32182700590151625
dining room__94.png,0.7233414074043154,0.6751148604424916,0.28288994139364076,0.27787251391002793,0.2960066509034861
dining room__95.png,0.7264218322507727,0.704775751938642,0.2542757123432909,0.2226207966990452,0.2780150810485546
dining room__96.png,0.7651498095083554,0.7668705930176312,0.19931128851004112,0.22323232916367963,0.2613720395065955
dining room__97.png,0.7915719420286156,0.7453802744241986,0.22727555013486933,0.20136423852301824,0.25334217494416844
dining room__98.png,0.7134945200659312,0.6917377195546494,0.26871089756119654,0.2642383982020764,0.2745447567815895
dining room__99.png,0.7660844642139755,0.7360443825231777,0.22676854163286186,0.2241336179226959,0.23479671035215532
kitchen__0.png,0.7701631045379409,0.7408691058139198,0.24480577447551424,0.20599802680654447,0.25424002704063303
kitchen__1.png,0.7355761090359159,0.6656029640815374,0.26470934503024357,0.28507216481533293,0.23738533299019163
kitchen__10.png,0.7222930220261062,0.6455914579621839,0.32168293831141953,0.3466048249626219,0.22011388354876318
kitchen__100.png,0.6734316266211839,0.639645364871474,0.2704289028686237,0.2698594681713279,0.31081668827198344
kitchen__101.png,0.7461719043551749,0.6294373994156622,0.34697462396794604,0.2933046856964245,0.23585400004573492
kitchen__102.png,0.7666370882624239,0.6932089847505454,0.29385393712359076,0.2883728839202428,0.22111952099796284
kitchen__103.png,0.7621846915524976,0.7193264827684578,0.23837594057950695,0.22481138967918582,0.26539579809055375
kitchen__104.png,0.8027564244970037,0.7167573155139614,0.2818098568878637,0.2283160023632831,0.2464522040736713
kitchen__105.png,0.8242343001819878,0.7544584351875984,0.24357749556853903,0.2114294017105146,0.2156761920847884
kitchen__106.png,0.6906871298389171,0.6624691167847079,0.28906081956773766,0.3150876849570473,0.23505960119299366
kitchen__107.png,0.7802722054389777,0.7449843325213507,0.22787302713797306,0.22598531641754674,0.21780674242792067
kitchen__108.png,0.7177802056936181,0.7190573284230503,0.24559462290121706,0.29058378895726483,0.22959412986811636
kitchen__109.png,0.753652197882977,0.7164259899657134,0.25805125258094036,0.2779433630605243,0.20972184884570255
kitchen__11.png,0.6842235439791489,0.6475398113044366,0.2907081546462493,0.3102923160704053,0.2694165787808381
kitchen__110.png,0.7911518814288975,0.6866006570701803,0.26814662022250163,0.25510850359774156,0.22473478808480474
kitchen__111.png,0.7908683729252479,0.7329876235828675,0.23247786126667438,0.2284735068241637,0.2161722052732002
kitchen__112.png,0.785674207969884,0.6981163316758418,0.2844324952758246,0.25558130648483623,0.2379116572530559
kitchen__113.png,0.7681978634717311,0.7117904264993993,0.24975536016688188,0.24004829777415826,0.22862275984721805
kitchen__114.png,0.762620551248446,0.6896469510223948,0.2337513729991166,0.2709955308817464,0.189214955420857
kitchen__115.png,0.8119436440252773,0.7035591808545053,0.2774965940683841,0.2448932891303127,0.23503722273159014
kitchen__116.png,0.7959285926309627,0.7045961704774999,0.25100736748744384,0.21553132678100437,0.24406912557723973
kitchen__117.png,0.8258041472033097,0.7441297336088081,0.26992503562433673,0.21363040860998453,0.1994072486616582
kitchen__118.png,0.8073557252758823,0.7089916658708743,0.2935624699895914,0.2464625961751896,0.21617457481783584
kitchen__119.png,0.7784497168834454,0.722724576725184,0.24450365238850988,0.2312510880213578,0.25121638044006966
kitchen__12.png,0.7861464494749917,0.6989424363406471,0.2849217360530297,0.258850325320625,0.21069082404986894
kitchen__120.png,0.7835241290603879,0.6916765407604037,0.26075156715074305,0.24179466987323064,0.23978268254376509
kitchen__121.png,0.713885747430175,0.7165607328766304,0.24440329296099425,0.2977281357542084,0.22102830856936478
kitchen__122.png,0.8225851984340719,0.731554059476611,0.26881444697484724,0.23374981068786535,0.2101957533231359
kitchen__123.png,0.8088604330012492,0.7558482671973896,0.22597826547710065,0.2242895870571409,0.2290889737941076
kitchen__124.png,0.8342804023506941,0.7156810292639497,0.2839892753531336,0.23204135263174383,0.20830554931392398
kitchen__125.png,0.7565891954973355,0.7057146222196522,0.24099724551233426,0.25707767229827283,0.26208180741651
kitchen__126.png,0.7842089179746354,0.7220221809930998,0.2425492692410539,0.26200771186074356,0.19649855366343236
kitchen__127.png,0.8176993403654174,0.7363431014573479,0.22906720730997696,0.23581511295774166,0.17797059754338596
kitchen__128.png,0.6822113187382728,0.6834651277146853,0.28397752521147435,0.3055579851266896,0.26334954805369726
kitchen__129.png,0.8144143228967207,0.717830602372645,0.2804327751993131,0.2547149302597759,0.21728573567943987
kitchen__13.png,0.7357717139927146,0.6945748348377898,0.2494622839882846,0.29332846130889634,0.23616490796737244
kitchen__130.png,0.7526733311349335,0.6809368516771612,0.2717334539306856,0.276840466325446,0.23311347454495585
kitchen__131.png,0.7808782834139059,0.7535714675579435,0.2347936061591122,0.2327054550916599,0.22814595351368835
kitchen__132.png,0.8048706665213805,0.7458346400123893,0.23038340455631628,0.2143618290213182,0.22384479018807557
kitchen__133.png,0.8126113579855633,0.712913655929118,0.2864205650939027,0.24828288671897286,0.229815474599622
kitchen__134.png,0.739932793393411,0.6736368237640113,0.28925073606143453,0.3054349298945605,0.23692943401456598
kitchen__135.png,0.8406926455649428,0.7635732226773282,0.20369157192297876,0.1792864839070277,0.20264581935437176
kitchen__136.png,0.760178342228873,0.7184325030250488,0.2838186508780639,0.24151459030620448,0.24902338088808523
kitchen__137.png,0.7815613230561951,0.6731352386620018,0.31058003054892214,0.2749651557077493,0.22829757211747018
kitchen__138.png,0.7396029569966677,0.6713986311974527,0.2647378564077252,0.28761142489413044,0.23757015115787458
kitchen__139.png,0.8391826529771137,0.7689660869153234,0.2381419567130491,0.19645190083073413,0.18599205089779394
kitchen__14.png,0.7313773930242085,0.7145666799300826,0.2247166713741406,0.2692032471239317,0.23936495646078393
kitchen__140.png,0.8146675187853369,0.7105518905139425,0.2681917297581949,0.2624914972171311,0.18400443747784628
kitchen__141.png,0.8336634208917313,0.7478588910041286,0.20469201489796188,0.20833708759591651,0.21394635300299256
kitchen__142.png,0.8490955348534848,0.7564400292818222,0.2529092283418,0.21611999054850217,0.2078705610263416
kitchen__143.png,0.846668374494527,0.7632841106989837,0.2101894747562802,0.18450189056953686,0.2176869724409153
kitchen__144.png,0.8108428393608714,0.7221787320112424,0.25391388922561275,0.24310858228598842,0.2210897575811644
kitchen__145.png,0.7908822616870517,0.7173794934927413,0.2643822068372459,0.23003000728404993,0.24234431918152843
kitchen__146.png,0.7652633087672384,0.6881206867820052,0.29311921533320284,0.2718196963772432,0.26943988015286874
kitchen__147.png,0.7699743586518905,0.6974429806145921,0.2815648501586469,0.2629338388264627,0.22957349918286485
kitchen__148.png,0.7322962304757454,0.7476107101524395,0.23405485440284127,0.27974511953662057,0.2573750578725251
kitchen__149.png,0.7411100647557767,0.6681639653689277,0.31708391100119654,0.3029205556213653,0.21359869288299124
kitchen__15.png,0.7608750655198078,0.6969641541264424,0.2854351491086208,0.2854561663537497,0.24310507042561197
kitchen__150.png,0.7744414579713178,0.7218680460932944,0.2547184009695664,0.24173407843486577,0.23584279488054846
kitchen__151.png,0.7774727154626123,0.7307398465786092,0.24551216859774025,0.22587487950574525,0.22249948391932126
kitchen__152.png,0.7206374275078445,0.7314125740009242,0.2327907909791471,0.25307051371183337,0.28090717480752353
kitchen__153.png,0.7914984177549386,0.7710337988680126,0.20342959332046578,0.21238029057761135,0.2194160355751228
kitchen__154.png,0.8069799263815219,0.7182283367165506,0.27618469964308084,0.24882760136091012,0.2111873916181013
kitchen__155.png,0.8311901524803444,0.7265210676163989,0.29555326504865237,0.2521693962583418,0.18872174190048763
kitchen__156.png,0.7881670056328742,0.7513027521695316,0.24244579205160002,0.21462786908446665,0.23187559287510504
kitchen__157.png,0.7683180002885965,0.7097021079136628,0.25653811217368166,0.2492893065010907,0.21531691360022764
kitchen__158.png,0.6826855576253843,0.7269408909989374,0.20940620597171808,0.28212173289517983,0.2406604994190298
kitchen__159.png,0.7931341877207762,0.7046431432302517,0.2670919550363414,0.24179176875370073,0.22938213762009355
kitchen__16.png,0.8237325028609485,0.7217103028217811,0.26983244574455906,0.24063966315908794,0.19584776530288245
kitchen__160.png,0.8479460510473511,0.7362213076169609,0.2486704581938297,0.19923921716567702,0.18728332533248604
kitchen__161.png,0.7828596088612572,0.6916527999404333,0.2951922748820471,0.24405675382151826,0.2671723280564393
kitchen__162.png,0.7472473001222921,0.703767995134271,0.2826373618973575,0.23900486360683243,0.277890450817474
kitchen__163.png,0.7903490173417513,0.730521040007641,0.2285171344765457,0.24569395301953928,0.24505465434218132
kitchen__164.png,0.6453425267924088,0.605270524636425,0.30234860933904206,0.37029352954987993,0.25040913750932997
kitchen__165.png,0.8012698911891938,0.7355657429946242,0.257503012136853,0.22743638966321297,0.22174791469703575
kitchen__166.png,0.742147658200603,0.6315068445231822,0.3359222835852111,0.30031810988625585,0.2506193796103509
kitchen__167.png,0.7865750080420697,0.7022394190523407,0.29041278788207553,0.20736425038211467,0.29301942147669624
kitchen__168.png,0.7983527663994839,0.7260937324804779,0.2511159215382395,0.23393436494080208,0.19612146645142395
kitchen__169.png,0.667922597853184,0.6348500890761681,0.29732536471906534,0.3301807082913425,0.2637737505206184
kitchen__17.png,0.7604197397941708,0.7206389307981326,0.2794678828427698,0.2870750411241574,0.2033874888662642
kitchen__170.png,0.7048372587100049,0.7499867133958876,0.19542883193470792,0.20562276332546628,0.26861656268099826
kitchen__171.png,0.7946825585336078,0.6918544317466553,0.30241607908387846,0.271325777007182,0.24333919619161412
kitchen__172.png,0.6992514649922694,0.6574646048598287,0.3043529017541032,0.3017596424939406,0.24411957542922913
kitchen__173.png,0.8059518863431434,0.7203720941490329,0.269140993750744,0.2570922062757733,0.23904392438643268
kitchen__174.png,0.7138614209026876,0.6973482241815749,0.2568856649765785,0.28949980157990823,0.24544454705746463
