image,symmetry_lr,symmetry_ud,symmetry_lr_ud
dining room__171.png,0.6253980599627182,0.4172773101120576,0.38691964218592345
dining room__172.png,0.4421817828500938,0.37734028991556323,0.35279759813427247
dining room__173.png,0.39368244205297,0.3232308890164245,0.26640616456298405
dining room__174.png,0.3294726747672959,0.3890470871205587,0.29835701321217833
dining room__175.png,0.4022710634737299,0.43534725564781374,0.3403609697818534
dining room__176.png,0.4196157937458812,0.35034273261792404,0.3443528718816602
dining room__177.png,0.3161423506278622,0.31913868915365295,0.27425127990508735
dining room__178.png,0.44289221327459904,0.37141580184136735,0.34731225046236536
dining room__179.png,0.3212294334219459,0.33963198812777706,0.2757561334354349
dining room__18.png,0.4747246657315449,0.39373360119073164,0.3510185341221197
dining room__180.png,0.3244848834373625,0.3731424524815843,0.34060991996184775
dining room__181.png,0.3881992248278652,0.4391300632172692,0.35227334427331947
dining room__182.png,0.29664094099688265,0.363764267590283,0.2762281370982874
dining room__183.png,0.36862726650211797,0.27926931691844037,0.2571295001416649
dining room__184.png,0.3744642299299423,0.3633383564853345,0.3762638882886622
dining room__185.png,0.32558472736317035,0.36205411891259076,0.2854564909723457
dining room__186.png,0.4063776425083431,0.37186763629156905,0.37290616501538953
dining room__187.png,0.35705937463060056,0.3718830302567606,0.3320249210799606
dining room__188.png,0.32633978835339406,0.33504510503783624,0.2536252502378916
dining room__189.png,0.43142936036169754,0.3458649895393652,0.3009625108250885
dining room__19.png,0.461689058367484,0.4008592102429894,0.3981973257206711
dining room__190.png,0.38789278693382756,0.37108651470418286,0.33011755196230963
dining room__191.png,0.42742071274830307,0.4308051695700883,0.3971738474083
dining room__192.png,0.3296044002244183,0.34260300147117373,0.266202364992536
dining room__193.png,0.44111759703696585,0.36259122933348176,0.36481278112934945
dining room__194.png,0.3637433670632466,0.33310029026369137,0.2977118341134751
dining room__195.png,0.46738784616692186,0.3238295467059783,0.27992675915255905
dining room__196.png,0.4178432717950953,0.47157401974597446,0.42487732746448814
dining room__197.png,0.47025667125552384,0.4549998288833338,0.4080610912456015
dining room__198.png,0.3340336986273381,0.34256766453606624,0.3575487962061036
dining room__199.png,0.43044449712809585,0.3935943329814725,0.3552206522281164
dining room__2.png,0.43423938618722835,0.3686531634200024,0.3286826717519852
dining room__20.png,0.40138869204295036,0.39580271424342883,0.34317217525146526
dining room__200.png,0.40764047621425725,0.36416256371079736,0.3481982701706371
dining room__201.png,0.41349659430609753,0.41305761208761593,0.3217225214692191
dining room__202.png,0.37903950845386425,0.36298036814360457,0.31820180576672163
dining room__203.png,0.36593251044599384,0.41388399710941515,0.31505292978698796
dining room__204.png,0.5478362269848867,0.49180250917823387,0.4467607235265709
dining room__205.png,0.38884143246132985,0.27764546607183527,0.2546196273481849
dining room__206.png,0.288066799230995,0.2993144244080538,0.2629442424553562
dining room__207.png,0.4822907247891406,0.40076967349814474,0.34640567346665785
dining room__208.png,0.3816902161141452,0.3761288424970106,0.3059694488381085
dining room__209.png,0.4200405862739429,0.37262820385169204,0.32087171962808114
dining room__21.png,0.45412116004473546,0.42126631565995554,0.38158252240522894
dining room__210.png,0.45137369299723673,0.41427372783671834,0.4098239070961951
dining room__211.png,0.3259946324986007,0.2915297431487517,0.21882136191968693
dining room__212.png,0.516611952958326,0.4594796423902411,0.4333759533198378
dining room__213.png,0.3997184288533612,0.2759391295906476,0.24754571062659592
dining room__214.png,0.3678400072416538,0.3904257634240095,0.34739930565550015
dining room__215.png,0.37773457359936313,0.29008555983108797,0.33036025843596883
dining room__216.png,0.3626279143801384,0.3892206538809754,0.3437660326406434
dining room__217.png,0.4455401300985755,0.3276723718653569,0.29715934649962394
dining room__218.png,0.417685334813794,0.3428464730468692,0.3427904276169703
dining room__219.png,0.36527265269711895,0.3431963728754698,0.32447631339300576
dining room__22.png,0.42705325309935493,0.4229722007881098,0.3764378981608162
dining room__220.png,0.35640319653089936,0.3829169732584542,0.3069589842957683
dining room__221.png,0.36950629004808366,0.31873611164908455,0.29861597567466225
dining room__222.png,0.45957454276968535,0.3171821380154666,0.2584186750277634
dining room__223.png,0.4651012755697995,0.352812761589112,0.3074096532244608
dining room__224.png,0.5563882187380624,0.4074857512491644,0.4017292737425535
dining room__225.png,0.3943965567190868,0.4037569186520895,0.3937939317274066
dining room__226.png,0.3631820115974702,0.3331338711342081,0.31101260388484764
dining room__227.png,0.4814278999465076,0.4200747673356836,0.42048076982070237
dining room__228.png,0.47221938874051383,0.31193329282597937,0.30093006895091434
dining room__229.png,0.5037913996063217,0.4427084648972781,0.4297703823711838
dining room__23.png,0.44653811965231915,0.4163019703185994,0.3927369866262771
dining room__230.png,0.46520655055652116,0.4650113708756085,0.4361230312691875
dining room__231.png,0.45379749734006924,0.4478831520270681,0.4290466546573173
dining room__232.png,0.33522496316316697,0.36020158545831915,0.34968312409516744
dining room__233.png,0.45807603731281643,0.3383668088841989,0.33141136506198077
dining room__234.png,0.4733290339801055,0.3992854838655705,0.3929954072454741
dining room__235.png,0.43220788985236036,0.38467269572984275,0.3889794422796796
dining room__236.png,0.3363521947816769,0.3668498256429399,0.26089445053712823
dining room__237.png,0.3914617460455856,0.31853654185633073,0.2759036990135951
dining room__238.png,0.5635065004855129,0.2964526726809571,0.28636836845539415
dining room__239.png,0.35627614342335745,0.3007666951010497,0.2623397887296467
dining room__24.png,0.47473261371168607,0.480982571809889,0.4459997053292406
dining room__240.png,0.36371658045943756,0.3550639249333938,0.28210147428287446
dining room__241.png,0.4394578532861825,0.42507069678666565,0.4260927816970588
dining room__242.png,0.40592785628275396,0.47170244770768077,0.3970693293503964
dining room__243.png,0.36611431029087693,0.3576604764224405,0.32385928449997237
dining room__244.png,0.43220231601215664,0.4050152113044656,0.39697970136601446
dining room__245.png,0.38339437541258337,0.3913758104081847,0.33186714542762263
dining room__246.png,0.4556317852376236,0.39566135213647824,0.352497262666462
dining room__247.png,0.4668985089130865,0.38833544086199556,0.3846265784384677
dining room__248.png,0.380339971972554,0.33961718813351816,0.3047399988363697
dining room__249.png,0.3976259656589466,0.3672525963398866,0.3504902935281672
dining room__25.png,0.45092313817268703,0.4209314528014385,0.37582813140658466
dining room__250.png,0.46596170558521366,0.48767261613166923,0.44598768836418456
dining room__251.png,0.44959143648730926,0.42913898389389127,0.36528567110039245
dining room__252.png,0.3592723855369432,0.4012075771816278,0.32266687108887526
dining room__253.png,0.32426829871677,0.38160328817610567,0.2708546715415916
dining room__254.png,0.4077882477473237,0.4119115461124757,0.36380616352761075
dining room__255.png,0.3972365890321039,0.3951965481521226,0.3595802880029261
dining room__256.png,0.4319150151829223,0.3704556013476914,0.33305057374598745
dining room__257.png,0.448185293299766,0.3902594327085602,0.334903435384731
dining room__258.png,0.3947888176999953,0.3809844106217264,0.33159098985373736
dining room__259.png,0.609899851618655,0.2935209043076258,0.27470409252439076
dining room__26.png,0.41746333274094327,0.36925703934452503,0.34084059895526153
dining room__260.png,0.38941866042805406,0.37133983809274773,0.3065685247105431
dining room__261.png,0.5060024080038033,0.4777225938850693,0.4283975671818515
dining room__262.png,0.42755164447622074,0.35934478950806525,0.31598768475780703
dining room__263.png,0.4176321782398348,0.4323382597804064,0.34875041146301844
dining room__264.png,0.39256413098237253,0.362967831082046,0.2745039070275669
dining room__265.png,0.5253132525339949,0.38082143354070574,0.3341535735624054
dining room__266.png,0.5849045439265153,0.43092947717698815,0.41193895188093155
dining room__267.png,0.33913445002894227,0.33646120832201243,0.2870485395356047
dining room__268.png,0.48238406962523894,0.43412181718028886,0.39151956853913006
dining room__269.png,0.3445794433638051,0.36644775793224726,0.332866672833217
dining room__27.png,0.450397701768549,0.39294163695852513,0.35874700024002937
dining room__270.png,0.32093954976677785,0.30463829339615933,0.24772408311299743
dining room__271.png,0.4227216184144572,0.3377639483776096,0.2779497642355543
dining room__272.png,0.37596256954401763,0.3706125606425701,0.32936936168551856
dining room__273.png,0.44788011130098304,0.3237868417590378,0.29343672735173854
dining room__274.png,0.5689383342156605,0.5168580264131326,0.4984546803463086
dining room__275.png,0.35096111238459204,0.37364903298038,0.3325434182994893
dining room__276.png,0.3546263705552892,0.33081268569294,0.321994927430979
dining room__277.png,0.40215280698938416,0.422075455018443,0.37523316653413785
dining room__278.png,0.4450362749550755,0.41717787519509486,0.4217093141672067
dining room__279.png,0.3625349620786261,0.3673344432913399,0.2840579535785964
dining room__28.png,0.3929917356231487,0.4143000537205975,0.35096961485145906
dining room__280.png,0.45143033123214626,0.4515478865581404,0.41428435603064684
dining room__281.png,0.3392868239812744,0.3578116982582882,0.32261065631425456
dining room__282.png,0.31215791010941973,0.32332547963573655,0.24566659399855162
dining room__283.png,0.38851929024678356,0.416352326968761,0.357293373223613
dining room__284.png,0.31277652413905144,0.39150677600792694,0.30483395426275295
dining room__285.png,0.4139166304140999,0.46104454054756805,0.3767493110468264
dining room__286.png,0.32873911222055074,0.3213635203219962,0.31880915386753717
dining room__287.png,0.3762296247454572,0.3576519679015534,0.3539567584291968
dining room__288.png,0.36310855843403245,0.4036895172439878,0.3412081326956973
dining room__289.png,0.42786817296485624,0.31563190395716,0.2761977072895314
dining room__29.png,0.33914113915325117,0.3697501008286843,0.3436740245835783
dining room__290.png,0.4081460671232322,0.3843441190855488,0.3761503028280865
dining room__291.png,0.329291473458287,0.35151971661044834,0.2619494813854416
dining room__292.png,0.33364306344894457,0.32956700980566633,0.30620213139083463
dining room__293.png,0.41873628891802084,0.3602680264903121,0.33792909640510815
dining room__294.png,0.41471838038094866,0.33606797456520365,0.29612492668404033
dining room__295.png,0.41018101739785984,0.38743971537087896,0.3642827135863398
dining room__296.png,0.4732911399029289,0.4393379594288155,0.42319653579974836
dining room__297.png,0.4047463532597493,0.38131818885239943,0.3609473614944483
dining room__298.png,0.33507925549155604,0.39102445469327884,0.36095871671767266
dining room__299.png,0.4046660393704955,0.386733235209338,0.341654445074954
dining room__3.png,0.380759837080069,0.3423470112627517,0.3110541306266439
dining room__30.png,0.3336938101292145,0.3773768129460263,0.32221967457535516
dining room__31.png,0.358468988115867,0.3733249577765193,0.2967504775453722
dining room__32.png,0.4330221133375135,0.30730229249924745,0.2996775721906263
dining room__33.png,0.40043306711689575,0.3743565441490565,0.319085799280455
dining room__34.png,0.5796201576023756,0.24375579939095016,0.23786757280031467
dining room__35.png,0.3976259656589466,0.3672525963398866,0.3504902935281672
dining room__36.png,0.37478312299735017,0.4024129421721221,0.34915961935741135
dining room__37.png,0.4404262970963304,0.4083967392784432,0.38617448756102934
dining room__38.png,0.393911089428134,0.3942242518354314,0.3397445013105109
dining room__39.png,0.4521222628910404,0.4262438172201337,0.39431299496685746
dining room__4.png,0.3539286877626181,0.3437596023153774,0.2772633410223643
dining room__40.png,0.4581095738060922,0.44177193010455995,0.3743351923022695
dining room__41.png,0.44768417899860946,0.45509611602095634,0.4130983590032924
dining room__42.png,0.3972551948766341,0.4410755829674896,0.40325974310543977
dining room__43.png,0.4314157115352001,0.3258909877794085,0.29751743525190477
dining room__44.png,0.39731682031888493,0.39722657662535776,0.37328657196025317
dining room__45.png,0.40175366412280233,0.38077155997258294,0.3316848831702175
dining room__46.png,0.4201482423792975,0.4156035268844408,0.3804243285057719
dining room__47.png,0.4234611624651816,0.4173273576091704,0.38891948730581216
dining room__48.png,0.3304078553346521,0.36904039007691736,0.32388073778028126
dining room__49.png,0.44932684663785427,0.37615984782198486,0.3187060314970981
dining room__5.png,0.40192041799279055,0.33343894164556365,0.2835140836024166
dining room__50.png,0.4138419145001837,0.32687744239339944,0.32388139353578593
dining room__51.png,0.5035891205825164,0.3985058467495587,0.3813684475974978
dining room__52.png,0.6295286204651547,0.26421034971481394,0.248412431873408
dining room__53.png,0.3824219849978897,0.35474503378410427,0.2908040457886537
dining room__54.png,0.4823918029218761,0.361368116404454,0.3160742849058329
dining room__55.png,0.45666160190516814,0.4550177540375261,0.4266214754560409
dining room__56.png,0.4490687830542749,0.4143474342021597,0.38477997252294893
dining room__57.png,0.43560406827991816,0.2895096976810275,0.2744416730670539
dining room__58.png,0.3574733908926715,0.3163593763518656,0.2482216831272811
dining room__59.png,0.434223395128457,0.42829884699908893,0.3520179465065939
dining room__6.png,0.4584783245168972,0.43462503610988645,0.4243015090708343
dining room__60.png,0.40946876011755196,0.4172353263579539,0.3662112719570535
dining room__61.png,0.38416752908644636,0.35027911531852474,0.27442438743432995
dining room__62.png,0.45948930762583273,0.44093840047717914,0.4172168532679684
dining room__63.png,0.45051257456276594,0.394541499219499,0.3770622931996276
dining room__64.png,0.5274536508275892,0.346270447360837,0.32248430040219134
dining room__65.png,0.3949436658181742,0.3913975592559281,0.38768528793065093
dining room__66.png,0.3888342407737483,0.3893414212799162,0.3614881622485324
dining room__67.png,0.31554082773680947,0.3512069064425951,0.2726368136348347
dining room__68.png,0.4095779574598236,0.4412990821493433,0.3348645593010615
dining room__69.png,0.4487635005312267,0.3493844839268764,0.33767768928687103
dining room__7.png,0.4275949866133728,0.4002509144807459,0.3466392531574416
dining room__70.png,0.5485600829302093,0.4001900314469241,0.3757818840586502
dining room__71.png,0.4778394982509877,0.42504142612505125,0.41103171373246683
dining room__72.png,0.32841162627234777,0.3976046465702727,0.3322092426017308
dining room__73.png,0.387350441553978,0.35481464712561395,0.32114089201253093
dining room__74.png,0.2934335899931224,0.3647990726805517,0.2636080237661066
dining room__75.png,0.41353600655761225,0.3700856252431207,0.3158559399704407
dining room__76.png,0.4157098082403401,0.3037483467145886,0.29187004097427294
dining room__77.png,0.3824683761008709,0.3024440633279697,0.2520945177974374
dining room__78.png,0.39433061933991154,0.3465412435289844,0.3292216625801099
dining room__79.png,0.3777216580614987,0.3637408835357955,0.3243947984265666
dining room__8.png,0.4590642828045398,0.28902758766852943,0.278068264605569
dining room__80.png,0.4108032288731117,0.3790630246317329,0.34342992259018357
dining room__81.png,0.3794426095741319,0.35679076382559993,0.33104822107935794
dining room__82.png,0.45844919910940785,0.4868814410237332,0.4415036226515455
dining room__83.png,0.5455855082230905,0.5076842899572488,0.49591274939284957
dining room__84.png,0.31284615675068395,0.32241908925036455,0.25637547724925924
dining room__85.png,0.43820587227597496,0.3291097044009387,0.29736057497629587
dining room__86.png,0.48082711387629407,0.43739460976408184,0.3903719767543081
dining room__87.png,0.36485870314187463,0.28672866010983467,0.27461032895402204
dining room__88.png,0.40629448092656806,0.4109124473563608,0.36891962419815194
dining room__89.png,0.43561707408983663,0.3644403457902643,0.3088241719001982
dining room__9.png,0.45950675671761043,0.477974924744063,0.41582642455969077
dining room__90.png,0.42272704527284277,0.3470720969222427,0.31122315292691616
dining room__91.png,0.48312355324557776,0.3658349473537653,0.34164134307047245
dining room__92.png,0.5480555259737421,0.3536152716546317,0.32553753204271774
dining room__93.png,0.3626279143801384,0.3892206538809754,0.3437660326406434
dining room__94.png,0.4455401300985755,0.3276723718653569,0.29715934649962394
dining room__95.png,0.3948798756624957,0.38675278011588676,0.32862167262843756
dining room__96.png,0.392341393587493,0.36824903155092814,0.3205439329991263
dining room__97.png,0.30103734834452556,0.27959449355077404,0.2546318267936414
dining room__98.png,0.3261943182725594,0.36759236595189215,0.26590381706838084
dining room__99.png,0.3883839219626013,0.3115461240727865,0.23466230789795606
kitchen__0.png,0.3845325618787713,0.40924092598706485,0.3365243577159156
kitchen__1.png,0.32730852828722934,0.3166061459918713,0.2607501766954349
kitchen__10.png,0.3433555627051059,0.37225157498683503,0.29985455289631513
kitchen__100.png,0.37294361074292426,0.4132046838790372,0.35031589415890163
kitchen__101.png,0.4256201415234745,0.39914300157841565,0.34124016950300373
kitchen__102.png,0.3817899166245794,0.3432402453302764,0.32369053532331105
kitchen__103.png,0.3331767315972344,0.4244240087902209,0.2941553391038887
kitchen__104.png,0.2887276504011631,0.3963468829044373,0.2893099215478916
kitchen__105.png,0.3179470760417137,0.25071433057594306,0.2284854102345154
kitchen__106.png,0.4388117673881172,0.40453505178900107,0.3895094714385242
kitchen__107.png,0.4088213534255002,0.4021591742723415,0.3352807133354061
kitchen__108.png,0.34641123528072004,0.3785204433783266,0.3248503134406817
kitchen__109.png,0.4152761366630626,0.4274346603856686,0.4226605825218953
kitchen__11.png,0.3246719911065288,0.38285496073506653,0.3066563320631096
kitchen__110.png,0.3951571918103244,0.35554763906134956,0.3278065969507966
kitchen__111.png,0.403423057074751,0.36914045294806797,0.3437224308697061
kitchen__112.png,0.4847691958396867,0.42103453313751515,0.4001197136376339
kitchen__113.png,0.43483416818238085,0.4222571484911898,0.405789433231287
kitchen__114.png,0.3846834800294098,0.4129017032327189,0.3401419137819591
kitchen__115.png,0.382102045270432,0.40973249687110636,0.36235659547295473
kitchen__116.png,0.3768929706192604,0.31198305208859123,0.3013903049971791
kitchen__117.png,0.43541963362261016,0.39353188476326006,0.3677325130389413
kitchen__118.png,0.421764677275685,0.45544674496748505,0.3777301014791522
kitchen__119.png,0.29131828879478106,0.3275909374804541,0.26401311101789937
kitchen__12.png,0.41831994090996394,0.4116564508233499,0.3670183530998161
kitchen__120.png,0.3979920095693358,0.2383559063521835,0.23047282401426783
kitchen__121.png,0.34324254613150196,0.40139860551888207,0.32296917481534815
kitchen__122.png,0.4442323106559377,0.3483298075473895,0.3215405114458457
kitchen__123.png,0.3819261022981745,0.38846416846002174,0.3437436836076918
kitchen__124.png,0.4299440379112148,0.4224274734462098,0.39593961054965565
kitchen__125.png,0.39632948431926773,0.4034737013785932,0.40494885837053485
kitchen__126.png,0.3630965032194664,0.367660182449589,0.30926828069667534
kitchen__127.png,0.46208146656462457,0.3207610908749198,0.3173960802927309
kitchen__128.png,0.38682618882846354,0.3370835592343998,0.3203223131760974
kitchen__129.png,0.406044323093007,0.34263847390243085,0.3219264624049424
kitchen__13.png,0.38867459020897976,0.36448430655299935,0.3436635900501852
kitchen__130.png,0.35033258466672257,0.35766769781558916,0.31985894458750197
kitchen__131.png,0.37613226622075213,0.3758927920758165,0.3475419446416975
kitchen__132.png,0.30964161412487634,0.41394480594734406,0.31218441866263136
kitchen__133.png,0.3931529651095236,0.347244212747314,0.32673089135258626
kitchen__134.png,0.3625850923580748,0.3495564654405634,0.35785279957066163
kitchen__135.png,0.3443488060471984,0.3487915699579831,0.352439657088382
kitchen__136.png,0.30806476704573826,0.3268285409326659,0.3335237224530483
kitchen__137.png,0.4299772062470054,0.4815894113508792,0.4069648275729766
kitchen__138.png,0.3800531260318799,0.3871043545561381,0.3411285786844044
kitchen__139.png,0.4156753373698663,0.41371324872626447,0.3746728737639543
kitchen__14.png,0.43355760110223074,0.44638772469628274,0.37008295590555473
kitchen__140.png,0.38115135760243113,0.3264618187995082,0.3208754008780871
kitchen__141.png,0.35632724358378587,0.32960054461556676,0.2732434607813189
kitchen__142.png,0.3869657132803107,0.40374801665657745,0.36128356361484293
kitchen__143.png,0.38450486968696307,0.3811844543338414,0.3563139230510418
kitchen__144.png,0.3607660424563348,0.42156313833068826,0.322976406851883
kitchen__145.png,0.35027417715031006,0.4611650582926551,0.3406778696657422
kitchen__146.png,0.3695928196665954,0.39282891063533487,0.3529312420676486
kitchen__147.png,0.3578213693040886,0.40201071565090163,0.31109132832822617
kitchen__148.png,0.3974646235323829,0.4008548468302382,0.3472919503606503
kitchen__149.png,0.35256077311531975,0.3549152153102846,0.3086039280503923
kitchen__15.png,0.3845569458226701,0.3852141414963526,0.30968591919427046
kitchen__150.png,0.43768758401751207,0.44520993923538477,0.4586802597606725
kitchen__151.png,0.4178202328635431,0.44387862366295916,0.3703970621848863
kitchen__152.png,0.39727893740387943,0.406400663096382,0.3545186459471339
kitchen__153.png,0.3663787607632587,0.334681520119121,0.28356463402898113
kitchen__154.png,0.399242386946123,0.4977739794612084,0.35636917427098036
kitchen__155.png,0.43623728913980864,0.3916876180705178,0.38506517337096136
kitchen__156.png,0.4090794361556416,0.39378523254704456,0.3493038989105314
kitchen__157.png,0.44584262443836453,0.28259556871838054,0.25730379845546336
kitchen__158.png,0.4993930964878195,0.4336432872036672,0.44066262623832086
kitchen__159.png,0.40964073228119335,0.41787174270518734,0.41054151534351213
kitchen__16.png,0.3454110107639682,0.355548198262542,0.32245528812982505
kitchen__160.png,0.3241461722987862,0.3536550617295583,0.30393666320852053
kitchen__161.png,0.4612422356071453,0.40820318908473063,0.39164091243978416
kitchen__162.png,0.46757198595620286,0.4996255096892357,0.4137501459943227
kitchen__163.png,0.42555617219224595,0.43806528756854013,0.3853828141229334
kitchen__164.png,0.2878213562799219,0.3567822425046512,0.280684682328766
kitchen__165.png,0.42363020760814385,0.35604898802702933,0.2976618903548338
kitchen__166.png,0.38731082936348793,0.39859738631350206,0.3378562760529711
kitchen__167.png,0.3942730419780368,0.4247092419686618,0.38573533013434913
kitchen__168.png,0.35998556987251107,0.31398564495158643,0.2870805401796017
kitchen__169.png,0.37632384452324763,0.44421135022441605,0.35349936864985343
kitchen__17.png,0.34409556073651193,0.3621735907724719,0.32023821425604515
kitchen__170.png,0.36813815935243654,0.45862737366333073,0.37774301559810597
kitchen__171.png,0.4003755655847102,0.3844621657350078,0.35844730901121125
kitchen__172.png,0.4305651218782214,0.3899515719143082,0.32202100938031675
kitchen__173.png,0.3813698642084057,0.40521546303754874,0.3575790292652057
kitchen__174.png,0.32500552450003783,0.32734590505540184,0.3692235679161405
kitchen__175.png,0.39300798028086625,0.3566374378789361,0.314515786365996
kitchen__176.png,0.31262964224825196,0.39698911981727836,0.2801211133922019
kitchen__177.png,0.3713723779476531,0.3109528569239123,0.24824357407294972
kitchen__178.png,0.3608622572832819,0.4028778233851732,0.37253290100948966
kitchen__179.png,0.3733218523943135,0.43775764968092945,0.321985866646895
kitchen__18.png,0.4507650405676996,0.47032649205361665,0.4387289297660226
kitchen__180.png,0.42641017973498196,0.47632643383956863,0.38973069944388716
kitchen__181.png,0.430408029338157,0.4585582650807347,0.4003007797893354
kitchen__182.png,0.23575406125643128,0.38367037156870853,0.22498083095828048
kitchen__183.png,0.44623137454574946,0.42500253921750053,0.3547852554612658
kitchen__184.png,0.4393964964480872,0.4393351116595545,0.38886156822958284
kitchen__185.png,0.4088007501166314,0.43096869267619864,0.4085890342033557
kitchen__186.png,0.3759027583857557,0.40970860034043244,0.31923879733144134
kitchen__187.png,0.31897991293143024,0.32089649354540106,0.2965197486953486
kitchen__188.png,0.2833596973448592,0.2937589836489134,0.3060876707903104
kitchen__189.png,0.3209831429661516,0.3092298874317474,0.2835866131822379
kitchen__19.png,0.4249437878305413,0.4360685866141877,0.3849608460260793
kitchen__190.png,0.36256531333449216,0.3462001116904555,0.32754695010728907
kitchen__191.png,0.4195366418702613,0.39829907184445645,0.37349093928452926
kitchen__192.png,0.3436317165059778,0.3665252186756187,0.32091708933901275
kitchen__193.png,0.3666507018800361,0.40420700617589067,0.359237645333748
kitchen__194.png,0.334315190632405,0.413573572859373,0.311246145743473
kitchen__195.png,0.26075549537802545,0.3228134704160329,0.21109010140276352
kitchen__196.png,0.32168792867351825,0.2973985395723562,0.3001149869553278
kitchen__197.png,0.42665863325846753,0.3148191605494859,0.284755811561038
kitchen__198.png,0.35213845438317526,0.4160061952731343,0.3201296988437321
kitchen__199.png,0.293370949868094,0.3691861590875417,0.24726265193254937
kitchen__2.png,0.339508740380028,0.3808404742042317,0.3071666172646158
kitchen__20.png,0.42724017148347815,0.3479761177709665,0.3131202804154837
kitchen__200.png,0.412093241992451,0.41335240043459553,0.3645822010881997
kitchen__201.png,0.3055343638834175,0.3483466294096378,0.2903960044812137
kitchen__202.png,0.41301622604874644,0.3608323108786581,0.31362482491572463
kitchen__203.png,0.4215587973317021,0.4053079616258788,0.3652515519244124
kitchen__204.png,0.3140802212203072,0.4259734053154417,0.2871328772498942
kitchen__205.png,0.3510463996301727,0.38314031726020226,0.2835384689599325
kitchen__206.png,0.4111308463066895,0.3647052720484866,0.3590103967707454
kitchen__207.png,0.3540218068342581,0.35137642853400264,0.3112494564883711
kitchen__208.png,0.35051501382461314,0.32548376966257353,0.23098905306031747
kitchen__209.png,0.40439536681469246,0.403307583113814,0.3794337146644
kitchen__21.png,0.3285135796985639,0.33495468366261527,0.24279767571223732
kitchen__210.png,0.4307430204207382,0.4140226757080864,0.39486488426604294
kitchen__211.png,0.37306695562469716,0.32383668770942897,0.31859925814673073
kitchen__212.png,0.3325576727942615,0.3547282331853465,0.29725567782425155
kitchen__213.png,0.36853200450871526,0.3425200039924253,0.3160638117257816
kitchen__214.png,0.456229600213931,0.43194480739121976,0.39058298103885136
kitchen__215.png,0.2791007626705674,0.3467207084458671,0.27451703553981477
kitchen__216.png,0.35647213363477814,0.40509687786445847,0.3584942459739958
kitchen__217.png,0.4404120027637918,0.47378917888665184,0.43582679293962445
kitchen__218.png,0.3792075128058413,0.3899374291887334,0.3452277922446295
kitchen__219.png,0.350364538021107,0.38926357866708405,0.31130197414237626
kitchen__22.png,0.313109796300614,0.3847327315484228,0.2942502683668877
kitchen__220.png,0.4055197065604583,0.41737273446707324,0.36075606423872164
kitchen__221.png,0.390475421510618,0.3895655211446539,0.34624573738139874
kitchen__222.png,0.36350305518025916,0.33804883109696127,0.36095852823632313
kitchen__223.png,0.4840237891814628,0.49526042822180427,0.4526284888894807
kitchen__224.png,0.42867915320472916,0.4070043025934664,0.39005957124952495
kitchen__225.png,0.350185990135336,0.41193177849363105,0.32720461935176914
kitchen__226.png,0.3137669015742218,0.29497210130799467,0.24894946903300952
kitchen__227.png,0.31407384029467367,0.3986084210412164,0.2568182235637625
kitchen__228.png,0.45729193009053726,0.4612717951830485,0.4363368525667223
kitchen__229.png,0.355437043807574,0.3829286725589842,0.32766807755454874
kitchen__23.png,0.3376608051997646,0.3492072286126201,0.3172903440449809
kitchen__230.png,0.3443091505104181,0.4264225070330977,0.332860889371845
kitchen__231.png,0.37120474524957503,0.405753590774095,0.3159129710003147
kitchen__232.png,0.41096007884798524,0.4531513740585773,0.4103614452864406
kitchen__233.png,0.37647726668438664,0.39793761768825975,0.3857724369173601
kitchen__234.png,0.4765893450546512,0.48062581069211174,0.4519806507452401
kitchen__235.png,0.39374840640379494,0.376259871921509,0.35053012542178696
kitchen__236.png,0.3597533926564982,0.39249915080726105,0.3465821091545098
kitchen__237.png,0.3661980120942272,0.3965028666992697,0.32720889121360475
kitchen__238.png,0.4674323696095468,0.4186785069966964,0.37109517872434394
kitchen__239.png,0.3402736495583052,0.3620436439325323,0.31688125750260754
kitchen__24.png,0.3724104280637597,0.33403425196718206,0.3377953072714328
kitchen__240.png,0.42889067809892656,0.415849381174652,0.36910347517598185
kitchen__241.png,0.3919227207415772,0.3601572629784804,0.3687835552674792
kitchen__242.png,0.4592062540724754,0.4276584301227764,0.37594941275863536
kitchen__243.png,0.38312899136140466,0.3568279246763859,0.3218844835569715
kitchen__244.png,0.4185656163315651,0.42396232633368536,0.3814160207249533
kitchen__245.png,0.455314177798283,0.3906482505842628,0.3764164387801001
kitchen__246.png,0.3733384503717363,0.36322834069371635,0.3447717051022
kitchen__247.png,0.41597380678142637,0.43912412382916655,0.4050357850016728
kitchen__248.png,0.4591349073328602,0.486444000139192,0.42885526043068356
kitchen__249.png,0.4175287391064342,0.3925007184770496,0.35822324840270336
kitchen__25.png,0.385900463109076,0.33889580658528284,0.34715539340438994
kitchen__250.png,0.3539175390732212,0.336441061679273,0.3382296800546857
kitchen__251.png,0.49347628053529147,0.46684892390724186,0.4408211347456594
kitchen__252.png,0.4355905617071183,0.4063099946155714,0.3478007466634556
kitchen__253.png,0.42353750859648087,0.3954458297532629,0.3530254810957576
kitchen__254.png,0.44523611162593246,0.4169996333327052,0.35883696519505015
kitchen__255.png,0.3960662762574916,0.44302875868745817,0.3780066098604328
kitchen__256.png,0.36590952081632777,0.38035168464729663,0.3401458190561125
kitchen__257.png,0.5152452398333967,0.4739196453898624,0.446432974301186
